"Date de création";"Numéro de lettrage";"Numéro de police";"Prime TTC";"Date effet";"Echéance"
"2018-12-10 17:39:57";"";"MAX284395";"137500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304469";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304469";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304383";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284428";"100000";"2018-03-21";"2018-12-10"
"2018-12-10 17:39:57";"SEC80322";"MAX284374";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80827";"MAX284374";"162500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80322";"MAX284374";"162500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80827";"MAX284374";"162500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80322";"PLX304502";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80827";"PLX304502";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80322";"PLX304502";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80827";"PLX304502";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80827";"AUX253096";"3193839";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304383";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"AUX253117";"101389";"2018-02-12";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"MAX284420";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"MAX284420";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"MAX284420";"112500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"MAX284420";"112500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"PLX373924";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"PLX373924";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"PLX373924";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80406";"PLX373924";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304383";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284422";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304392";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX253119";"40186";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284405";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304391";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"C1270125";"MAX284369";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304391";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304390";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304390";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284430";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284430";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304384";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304384";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304385";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304385";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284500";"162500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"C1270125";"PLX304328";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304387";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304386";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284345";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284345";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304395";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304395";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX284325";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX284325";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284392";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284392";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C2070111";"MAX284361";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304394";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304394";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304393";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304393";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284322";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284322";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304396";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304396";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304194";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304194";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304279";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C2070111";"PLX304327";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284442";"125000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304415";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284445";"87500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304416";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284446";"87500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304417";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284443";"106250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304418";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284444";"106250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304419";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"C2070111";"RCX304326";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284441";"87500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304420";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284452";"87500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304121";"4000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304412";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304412";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304412";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304412";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284414";"162500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284414";"162500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1070125";"MAX284425";"162500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284414";"162500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284414";"162500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304410";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304410";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304410";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304410";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304409";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304409";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304409";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304409";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"C1070125";"PLX304325";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304405";"62500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304405";"62500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284390";"262500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284390";"262500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304406";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304406";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284389";"187500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284389";"187500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304407";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304407";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1070125";"RCX304324";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284495";"62500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284495";"62500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304408";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304408";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304182";"62500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304182";"62500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284335";"162500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284335";"162500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304179";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304179";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1370125";"MAX304250";"162500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284336";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284336";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304180";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304180";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284403";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284403";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304181";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304181";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284354";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284354";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"MAX304251";"168750";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284354";"112500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284354";"112500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304399";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304399";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304399";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304399";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304270";"550000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304270";"550000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304271";"28000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304271";"28000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"MAX304251";"168750";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304267";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304268";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304268";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284447";"556250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284375";"187500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284376";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304274";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX253093";"1281160";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284422";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304392";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"MAX304251";"168750";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX253119";"40186";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284388";"187500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304400";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304401";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304401";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304401";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304149";"531250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304402";"28000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"NAX253632";"369409";"2017-01-24";"2018-12-10"
"2018-12-10 17:39:57";"";"FAX184816";"18934";"2017-04-12";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"MAX304251";"168750";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"NAX314559";"212115";"2017-03-15";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304373";"51310";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX284485";"132401";"2017-03-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX284512";"65818";"2017-05-02";"2018-12-10"
"2018-12-10 17:39:57";"";"FAX184816";"43274";"2017-04-21";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304212";"10000";"2016-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284359";"137500";"2016-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304213";"31250";"2016-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304212";"10000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284359";"137500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304326";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"PLX304321";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304213";"31250";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284359";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304437";"10000";"2016-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284348";"62500";"2016-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304438";"31250";"2016-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304420";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284441";"87500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304415";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284442";"100000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304419";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"PLX304321";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284444";"106250";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304418";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284443";"106250";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304416";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284445";"87500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304417";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284446";"87500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304121";"4000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284452";"87500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284442";"125000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"PLX304321";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284445";"87500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284446";"87500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284443";"106250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284444";"106250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284441";"87500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284452";"87500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304439";"10000";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284344";"112500";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304439";"10000";"2015-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284344";"112500";"2015-10-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"PLX304321";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284367";"187500";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304309";"20000";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284365";"137500";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304307";"20000";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284366";"162500";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MRD304315";"93603";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304311";"62500";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304423";"20000";"2016-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304160";"225000";"2016-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304422";"62500";"2016-07-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"RCX304320";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304440";"4000";"2015-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284456";"37500";"2015-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284346";"162500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304329";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304329";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284346";"162500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284378";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304259";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304260";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304388";"10000";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"RCX304320";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284408";"112500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304197";"62500";"2016-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304197";"62500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304197";"62500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284408";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284408";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304388";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304388";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284431";"112500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284431";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"RCX304320";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304389";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304389";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304282";"62500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304282";"62500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304282";"62500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304131";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304283";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304283";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284517";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304284";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"C1870111";"RCX304320";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304284";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284519";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304285";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284502";"425000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304411";"24000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304411";"24000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304334";"62500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284434";"162500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304335";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284435";"162500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"DIVERS";"MAX284364";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284435";"100000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304336";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284436";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304337";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284398";"62500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304357";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304356";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284388";"187500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304400";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304401";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"DIVERS";"PLX304234";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"FAX184816";"51487";"2017-07-04";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304208";"61622";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX253095";"151830";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304373";"51310";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304445";"137929";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304161";"77430";"2017-05-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304349";"387844";"2017-03-11";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX253124";"5458262";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304157";"159342";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX187696";"113756";"2016-12-28";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304326";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"DIVERS";"RCX304235";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284369";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304328";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284334";"112500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304232";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284373";"162500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304240";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304241";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284348";"62500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304437";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304438";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"C2170111";"MAX284397";"187500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX253122";"112500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX253122";"112500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304279";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304279";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304326";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304326";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284361";"137500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304327";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304326";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284356";"162500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"C2170111";"PLX304316";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284356";"162500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304262";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304263";"31250";"2017-04-01";"2018-12-10"
